,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,28.141601467132567,2.11059152225194,0.3440680980682373,0.003669641403866477,relu,0.2,0.003,2,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 50)])",0.7144513671825898,0.7199283752820496,0.731748250487646,0.7210406484896681,0.7297490149555991,0.7233835312795105,0.006445132551771919,1
11,16.596640253067015,3.4933153583895376,0.37923083305358884,0.01005524203073044,relu,0.2,0.03,3,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.715960798773181,0.7183577185542981,0.732197188482592,0.7202929377644929,0.7288993416061335,0.7231415970361394,0.006288395274577286,2
35,12.77740511894226,1.915036716085813,0.3509677410125732,0.003816339981311747,relu,0.2,0.03,2,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 50)])",0.7170801947688648,0.7213364116357754,0.7296751224887068,0.7182148326826325,0.7283121720107337,0.7229237467173426,0.005166368267373966,3
12,19.526660013198853,3.6315737663784557,0.4282620906829834,0.011216289491622788,relu,0.2,0.003,4,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 200)])",0.7150982840405568,0.7204261334219447,0.7327316296572688,0.7187234632936785,0.7270226207585923,0.7228004262344082,0.006293450811438717,4
7,21.813191223144532,6.380716781421821,0.5218628883361817,0.1699057506608071,elu,0.2,0.03,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.7111758692063386,0.7208306740252644,0.7308125308521402,0.7212078609591477,0.7299322558072247,0.722791838170023,0.007163839176128498,5
21,19.53316683769226,3.364308173712802,0.4489328384399414,0.04359880050337921,relu,0.2,0.0003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 1000)])",0.7142947983916486,0.719046179856278,0.733156552679713,0.7185676772177444,0.7286617401340154,0.7227453896558798,0.007013493360106514,6
17,15.552688646316529,4.761603621992177,0.33551454544067383,0.009645483019726578,relu,0.2,0.03,2,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 1000)])",0.7128022498584041,0.7193915857781339,0.7307065316033333,0.7200514849566222,0.7290721596981469,0.7224048023789281,0.0066362482446083275,7
37,30.334324312210082,7.968323131372135,0.40905466079711916,0.026232897374722133,relu,0.4,0.0003,3,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 1500)])",0.7145679465420788,0.7198776530657311,0.7334410282408668,0.7182475508805441,0.7257434298543284,0.7223755217167097,0.006603422763823144,8
22,40.74579429626465,1.6002677867960489,0.5504704475402832,0.13791469059608724,relu,0.6,0.0003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 1000)])",0.7131057751886589,0.7186048965743081,0.7299399662728541,0.7211893789236863,0.7271515009897253,0.7219983035898465,0.0060145171255446125,9
10,13.361261510849,2.475515832970778,0.4263741493225098,0.0020422782981992533,relu,0.2,0.003,4,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 500)])",0.7119236530894023,0.7201191403004957,0.7307783295802479,0.7189641668298414,0.7276401224568154,0.7218850824513605,0.0066796811995988034,10
15,14.933497667312622,4.959931461301842,0.3374460220336914,0.004041671126785518,relu,0.2,0.03,2,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 200)])",0.7151884913250661,0.7201059648955251,0.7286822978414675,0.7167171634171585,0.728622607976669,0.7218633050911774,0.005767338990052902,11
36,24.843430519104004,6.250338853670462,0.40470495223999026,0.0034539056231369775,relu,0.4,0.003,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 200)])",0.7135714148396406,0.719965179817061,0.7308768588761685,0.7184584708663179,0.7264117347041946,0.7218567318206766,0.006097267705105612,12
19,17.67790732383728,4.0827541661971285,0.3545499324798584,0.00968293167745823,relu,0.2,0.03,2,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 500)])",0.7120196523716876,0.7199660458061201,0.7312273293103418,0.7185616830440811,0.7273949067531243,0.721833923457071,0.00677756667130565,13
14,13.381559419631959,1.1825381632645573,0.42330780029296877,0.0031549945566229586,relu,0.2,0.03,4,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 200)])",0.7144308487223838,0.7190557675922893,0.730309759808295,0.7161284856119852,0.728655186901924,0.7217160097273754,0.0065326197675830994,14
16,15.789299297332764,2.53580823654898,0.3395724296569824,0.0034830666622932193,relu,0.4,0.03,2,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 1000)])",0.7150711725616059,0.719737362838158,0.7278634428407849,0.7189585472920321,0.7268814454158206,0.7217023941896802,0.0049019228140619025,15
32,17.716058349609376,4.020829202420249,0.45285930633544924,0.007324739130664406,relu,0.2,0.003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 1000)])",0.7139194892591714,0.7195558144175549,0.7308448800695977,0.7154221097093625,0.7276086669427763,0.7214701920796925,0.006675670810161295,16
23,26.7239812374115,7.08220053790025,0.5495234489440918,0.15769603251867131,relu,0.4,0.0003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 1000)])",0.709553000723137,0.7185310400788396,0.7319676572029976,0.7168814412391157,0.7279511825400926,0.7209768643568365,0.008033652329319293,17
33,15.661497592926025,5.4794708915220305,0.3572536468505859,0.005371033299628147,elu,0.2,0.03,2,1500,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 1500)])",0.7102302947609286,0.7184138841304165,0.7285538887340023,0.7194357084913465,0.7270641869735726,0.7207395926180532,0.006612383727290958,18
25,18.603785133361818,5.262858690257436,0.37038393020629884,0.0031854735435032,relu,0.2,0.003,2,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 1500)])",0.7123433264601626,0.718869889226391,0.7269588377197802,0.717259885890914,0.7280235177400363,0.7206910914074568,0.005963627219313662,19
31,14.942484951019287,4.128074385702876,0.45389409065246583,0.004663218302889791,relu,0.4,0.003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 1000)])",0.7122037639605631,0.7193808846276178,0.7265809568799748,0.7173976270065496,0.7251972023565671,0.7201520869662545,0.005256257204297513,20
29,20.962017202377318,9.55068772016005,0.4186728000640869,0.11057002856394302,relu,0.6,0.003,2,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 1000)])",0.7101371914775312,0.7121661442072199,0.7312357252904453,0.7186845636041768,0.7276962930175999,0.7199839835193946,0.00831682424752704,21
24,24.57513666152954,3.9390574795131736,0.31807498931884765,0.014689622337571102,relu,0.2,0.0003,1,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.0003), ('n_hidden', 1), ('n_neurons', 1000)])",0.7126319404769944,0.7155029237646326,0.729661664226482,0.7177667057619994,0.7215831884756982,0.7194292845411614,0.005894493356596907,22
4,16.58040761947632,7.891817280493778,0.4282797336578369,0.004532368351339078,relu,0.6,0.003,4,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 500)])",0.709508451633861,0.7144858814710878,0.7281428561198175,0.71213911328189,0.7282921378440539,0.7185136880701422,0.008078263059761495,23
